"year","species_name","count_corrected","transect_length","Long_LAEA","Lat_LAEA","transect_id","bms_id"
2016,"Species1",0,2000,3442137,3166096,"Site_422","bms_id18"
2017,"Species1",0.5,2000,3442137,3166096,"Site_422","bms_id18"
2018,"Species1",2.5,2000,3442137,3166096,"Site_422","bms_id18"
2019,"Species1",0.5,2000,3442137,3166096,"Site_422","bms_id18"
2020,"Species1",0,2000,3442137,3166096,"Site_422","bms_id18"
2021,"Species1",0.5,2000,3442137,3166096,"Site_422","bms_id18"
2009,"Species1",4.5,2000,3572763,3178941,"Site_423","bms_id18"
2010,"Species1",1,2000,3572763,3178941,"Site_423","bms_id18"
2011,"Species1",0,2000,3572763,3178941,"Site_423","bms_id18"
2012,"Species1",0,2000,3572763,3178941,"Site_423","bms_id18"
2013,"Species1",0,2000,3572763,3178941,"Site_423","bms_id18"
2014,"Species1",2,2000,3572763,3178941,"Site_423","bms_id18"
2015,"Species1",0,2000,3572763,3178941,"Site_423","bms_id18"
2016,"Species1",0,2000,3572763,3178941,"Site_423","bms_id18"
2017,"Species1",0,2000,3572763,3178941,"Site_423","bms_id18"
2018,"Species1",0,2000,3572763,3178941,"Site_423","bms_id18"
2019,"Species1",0,2000,3572763,3178941,"Site_423","bms_id18"
2011,"Species1",1.5,2000,3531792,3721334,"Site_424","bms_id18"
2012,"Species1",1,2000,3531792,3721334,"Site_424","bms_id18"
2014,"Species1",3,2000,3531792,3721334,"Site_424","bms_id18"
2019,"Species1",11.5,2000,3531792,3721334,"Site_424","bms_id18"
2020,"Species1",3,2000,3531792,3721334,"Site_424","bms_id18"
2021,"Species1",2,2000,3531792,3721334,"Site_424","bms_id18"
2009,"Species1",1,2000,3286976,3297686,"Site_425","bms_id18"
2010,"Species1",0,2000,3286976,3297686,"Site_425","bms_id18"
2011,"Species1",0,2000,3286976,3297686,"Site_425","bms_id18"
2012,"Species1",0,2000,3286976,3297686,"Site_425","bms_id18"
2013,"Species1",1,2000,3286976,3297686,"Site_425","bms_id18"
2014,"Species1",0.5,2000,3286976,3297686,"Site_425","bms_id18"
2015,"Species1",1.5,2000,3286976,3297686,"Site_425","bms_id18"
2016,"Species1",0.5,2000,3286976,3297686,"Site_425","bms_id18"
2017,"Species1",1,2000,3286976,3297686,"Site_425","bms_id18"
2018,"Species1",0,2000,3286976,3297686,"Site_425","bms_id18"
2019,"Species1",1,2000,3286976,3297686,"Site_425","bms_id18"
2020,"Species1",1,2000,3286976,3297686,"Site_425","bms_id18"
2021,"Species1",0,2000,3286976,3297686,"Site_425","bms_id18"
2009,"Species1",31.3333333333333,2000,3469394,3153438,"Site_426","bms_id18"
2010,"Species1",7,2000,3469394,3153438,"Site_426","bms_id18"
2011,"Species1",0.5,2000,3469394,3153438,"Site_426","bms_id18"
2012,"Species1",0.5,2000,3469394,3153438,"Site_426","bms_id18"
2013,"Species1",23.5,2000,3469394,3153438,"Site_426","bms_id18"
2016,"Species1",1,2000,3469394,3153438,"Site_426","bms_id18"
2019,"Species1",1.5,2000,3469394,3153438,"Site_426","bms_id18"
2020,"Species1",3.5,2000,3469394,3153438,"Site_426","bms_id18"
2021,"Species1",0,2000,3469394,3153438,"Site_426","bms_id18"
2009,"Species1",4.5,2000,3568724,3135941,"Site_427","bms_id18"
2009,"Species1",0,2000,3495169,3813896,"Site_428","bms_id18"
2011,"Species1",0,2000,3495169,3813896,"Site_428","bms_id18"
2012,"Species1",0,2000,3495169,3813896,"Site_428","bms_id18"
2013,"Species1",0,2000,3495169,3813896,"Site_428","bms_id18"
2014,"Species1",0.5,2000,3495169,3813896,"Site_428","bms_id18"
2015,"Species1",0,2000,3495169,3813896,"Site_428","bms_id18"
2016,"Species1",0,2000,3495169,3813896,"Site_428","bms_id18"
2018,"Species1",0,2000,3495169,3813896,"Site_428","bms_id18"
2019,"Species1",0,2000,3495169,3813896,"Site_428","bms_id18"
2021,"Species1",0,2000,3495169,3813896,"Site_428","bms_id18"
2009,"Species1",0.5,2000,3649152,3144949,"Site_429","bms_id18"
2010,"Species1",0,2000,3649152,3144949,"Site_429","bms_id18"
2011,"Species1",0,2000,3649152,3144949,"Site_429","bms_id18"
2012,"Species1",0,2000,3649152,3144949,"Site_429","bms_id18"
2013,"Species1",0,2000,3649152,3144949,"Site_429","bms_id18"
2016,"Species1",0,2000,3649152,3144949,"Site_429","bms_id18"
2009,"Species1",1.5,2000,3547954,3310059,"Site_430","bms_id18"
2010,"Species1",0.5,2000,3547954,3310059,"Site_430","bms_id18"
2007,"Species1",1,2000,3654991,3204882,"Site_431","bms_id18"
2009,"Species1",26,2000,3393686,3234133,"Site_432","bms_id18"
2010,"Species1",2,2000,3393686,3234133,"Site_432","bms_id18"
2011,"Species1",3,2000,3393686,3234133,"Site_432","bms_id18"
2013,"Species1",0.5,2000,3393686,3234133,"Site_432","bms_id18"
2014,"Species1",0.5,2000,3393686,3234133,"Site_432","bms_id18"
2015,"Species1",3,2000,3393686,3234133,"Site_432","bms_id18"
2016,"Species1",2.5,2000,3393686,3234133,"Site_432","bms_id18"
2017,"Species1",1,2000,3393686,3234133,"Site_432","bms_id18"
2019,"Species1",1,2000,3393686,3234133,"Site_432","bms_id18"
2009,"Species1",7,2000,3633491,3306952,"Site_433","bms_id18"
2010,"Species1",1.5,2000,3633491,3306952,"Site_433","bms_id18"
2011,"Species1",0,2000,3633491,3306952,"Site_433","bms_id18"
2012,"Species1",31.3333333333333,2000,3633491,3306952,"Site_433","bms_id18"
2013,"Species1",8,2000,3633491,3306952,"Site_433","bms_id18"
2014,"Species1",3.5,2000,3633491,3306952,"Site_433","bms_id18"
2015,"Species1",3,2000,3633491,3306952,"Site_433","bms_id18"
2016,"Species1",7,2000,3633491,3306952,"Site_433","bms_id18"
2017,"Species1",2,2000,3633491,3306952,"Site_433","bms_id18"
2019,"Species1",8,2000,3633491,3306952,"Site_433","bms_id18"
2020,"Species1",14,2000,3633491,3306952,"Site_433","bms_id18"
2021,"Species1",3.5,2000,3633491,3306952,"Site_433","bms_id18"
2009,"Species1",17.5,2000,3520256,3350252,"Site_434","bms_id18"
2010,"Species1",6,2000,3520256,3350252,"Site_434","bms_id18"
2011,"Species1",2,2000,3520256,3350252,"Site_434","bms_id18"
2012,"Species1",1.5,2000,3520256,3350252,"Site_434","bms_id18"
2013,"Species1",0,2000,3520256,3350252,"Site_434","bms_id18"
2014,"Species1",3,2000,3520256,3350252,"Site_434","bms_id18"
2016,"Species1",1,2000,3520256,3350252,"Site_434","bms_id18"
2017,"Species1",1.5,2000,3520256,3350252,"Site_434","bms_id18"
2018,"Species1",4,2000,3520256,3350252,"Site_434","bms_id18"
2019,"Species1",14,2000,3520256,3350252,"Site_434","bms_id18"
2020,"Species1",21,2000,3520256,3350252,"Site_434","bms_id18"
2021,"Species1",0,2000,3520256,3350252,"Site_434","bms_id18"
2009,"Species1",2,2000,3554740,3530462,"Site_435","bms_id18"
2010,"Species1",0,2000,3554740,3530462,"Site_435","bms_id18"
2011,"Species1",2,2000,3554740,3530462,"Site_435","bms_id18"
2012,"Species1",0,2000,3554740,3530462,"Site_435","bms_id18"
2012,"Species1",0,2000,3463655,3643353,"Site_436","bms_id18"
2013,"Species1",1,2000,3463655,3643353,"Site_436","bms_id18"
2014,"Species1",1.33333333333333,2000,3463655,3643353,"Site_436","bms_id18"
2015,"Species1",0,2000,3463655,3643353,"Site_436","bms_id18"
2016,"Species1",0,2000,3463655,3643353,"Site_436","bms_id18"
2017,"Species1",0.333333333333333,2000,3463655,3643353,"Site_436","bms_id18"
2018,"Species1",1.5,2000,3463655,3643353,"Site_436","bms_id18"
2019,"Species1",1,2000,3463655,3643353,"Site_436","bms_id18"
2020,"Species1",0,2000,3463655,3643353,"Site_436","bms_id18"
2021,"Species1",0,2000,3463655,3643353,"Site_436","bms_id18"
2011,"Species1",1.5,2000,3590179,3422893,"Site_437","bms_id18"
2012,"Species1",1,2000,3590179,3422893,"Site_437","bms_id18"
2013,"Species1",12.5,2000,3590179,3422893,"Site_437","bms_id18"
2009,"Species1",0,2000,3682231,3253133,"Site_438","bms_id18"
2010,"Species1",0,2000,3682231,3253133,"Site_438","bms_id18"
2011,"Species1",0,2000,3682231,3253133,"Site_438","bms_id18"
2012,"Species1",0,2000,3682231,3253133,"Site_438","bms_id18"
2013,"Species1",0.5,2000,3682231,3253133,"Site_438","bms_id18"
2016,"Species1",0,2000,3682231,3253133,"Site_438","bms_id18"
2017,"Species1",0,2000,3682231,3253133,"Site_438","bms_id18"
2018,"Species1",3,2000,3682231,3253133,"Site_438","bms_id18"
2019,"Species1",1,2000,3682231,3253133,"Site_438","bms_id18"
2020,"Species1",0,2000,3682231,3253133,"Site_438","bms_id18"
2021,"Species1",1,2000,3682231,3253133,"Site_438","bms_id18"
2009,"Species1",1,2000,3463947,3175683,"Site_439","bms_id18"
2017,"Species1",1,3100,3651482,3272776,"Site_440","bms_id18"
2018,"Species1",0.333333333333333,3100,3651482,3272776,"Site_440","bms_id18"
2019,"Species1",0,3100,3651482,3272776,"Site_440","bms_id18"
2021,"Species1",0.346153846153846,3100,3651482,3272776,"Site_440","bms_id18"
2010,"Species1",5,2000,3492780,3252188,"Site_441","bms_id18"
2011,"Species1",0,2000,3492780,3252188,"Site_441","bms_id18"
2012,"Species1",6.5,2000,3492780,3252188,"Site_441","bms_id18"
2013,"Species1",4,2000,3492780,3252188,"Site_441","bms_id18"
2012,"Species1",0.333333333333333,2000,3376836,3430140,"Site_442","bms_id18"
2013,"Species1",0.666666666666667,2000,3376836,3430140,"Site_442","bms_id18"
2014,"Species1",0,2000,3376836,3430140,"Site_442","bms_id18"
2015,"Species1",0,2000,3376836,3430140,"Site_442","bms_id18"
2016,"Species1",0,2000,3376836,3430140,"Site_442","bms_id18"
2018,"Species1",1,2000,3376836,3430140,"Site_442","bms_id18"
2019,"Species1",0,2000,3376836,3430140,"Site_442","bms_id18"
2021,"Species1",0,2000,3376836,3430140,"Site_442","bms_id18"
2009,"Species1",0,2000,3451426,3259078,"Site_443","bms_id18"
2010,"Species1",1,2000,3451426,3259078,"Site_443","bms_id18"
2011,"Species1",1,2000,3451426,3259078,"Site_443","bms_id18"
2012,"Species1",0,2000,3451426,3259078,"Site_443","bms_id18"
2013,"Species1",1.5,2000,3451426,3259078,"Site_443","bms_id18"
2014,"Species1",0,2000,3451426,3259078,"Site_443","bms_id18"
2009,"Species1",7,2000,3358137,3184136,"Site_444","bms_id18"
2010,"Species1",4.5,2000,3358137,3184136,"Site_444","bms_id18"
2012,"Species1",1,2000,3358137,3184136,"Site_444","bms_id18"
2013,"Species1",2.5,2000,3358137,3184136,"Site_444","bms_id18"
2014,"Species1",15.5,2000,3358137,3184136,"Site_444","bms_id18"
2016,"Species1",3.5,2000,3358137,3184136,"Site_444","bms_id18"
2017,"Species1",10,2000,3358137,3184136,"Site_444","bms_id18"
2018,"Species1",1,2000,3358137,3184136,"Site_444","bms_id18"
2021,"Species1",8.5,2000,3358137,3184136,"Site_444","bms_id18"
2020,"Species1",2,2291,3624770,3322018,"Site_445","bms_id18"
2021,"Species1",0.555555555555556,2291,3624770,3322018,"Site_445","bms_id18"
2009,"Species1",0,2000,3520962,3723160,"Site_446","bms_id18"
2010,"Species1",0.5,2000,3520962,3723160,"Site_446","bms_id18"
2011,"Species1",0,2000,3520962,3723160,"Site_446","bms_id18"
2012,"Species1",0,2000,3520962,3723160,"Site_446","bms_id18"
2013,"Species1",0.5,2000,3520962,3723160,"Site_446","bms_id18"
2014,"Species1",0.5,2000,3520962,3723160,"Site_446","bms_id18"
2015,"Species1",0,2000,3520962,3723160,"Site_446","bms_id18"
2016,"Species1",0.5,2000,3520962,3723160,"Site_446","bms_id18"
2009,"Species1",3,2000,3522159,3403801,"Site_447","bms_id18"
2009,"Species1",2.8,2000,3609050,3330333,"Site_448","bms_id18"
2013,"Species1",2,2000,3609050,3330333,"Site_448","bms_id18"
2009,"Species1",2,2000,3644097,3126503,"Site_449","bms_id18"
2014,"Species1",1.5,2000,3644097,3126503,"Site_449","bms_id18"
2015,"Species1",0.5,2000,3644097,3126503,"Site_449","bms_id18"
2016,"Species1",2.5,2000,3644097,3126503,"Site_449","bms_id18"
2017,"Species1",4,2000,3644097,3126503,"Site_449","bms_id18"
2018,"Species1",4.5,2000,3644097,3126503,"Site_449","bms_id18"
2019,"Species1",0,2000,3644097,3126503,"Site_449","bms_id18"
2020,"Species1",0.5,2000,3644097,3126503,"Site_449","bms_id18"
2021,"Species1",0,2000,3644097,3126503,"Site_449","bms_id18"
2010,"Species1",0,2000,3505495,3437084,"Site_450","bms_id18"
2011,"Species1",0,2000,3505495,3437084,"Site_450","bms_id18"
2012,"Species1",0,2000,3505495,3437084,"Site_450","bms_id18"
2013,"Species1",0,2000,3505495,3437084,"Site_450","bms_id18"
2014,"Species1",0,2000,3505495,3437084,"Site_450","bms_id18"
2015,"Species1",0,2000,3505495,3437084,"Site_450","bms_id18"
2016,"Species1",0,2000,3505495,3437084,"Site_450","bms_id18"
2017,"Species1",0,2000,3505495,3437084,"Site_450","bms_id18"
2018,"Species1",0.222222222222222,2000,3505495,3437084,"Site_450","bms_id18"
2019,"Species1",0.3,2000,3505495,3437084,"Site_450","bms_id18"
2020,"Species1",0,2000,3505495,3437084,"Site_450","bms_id18"
2021,"Species1",0.2,2000,3505495,3437084,"Site_450","bms_id18"
2010,"Species1",0.5,2000,3490157,3279050,"Site_451","bms_id18"
2011,"Species1",0,2000,3490157,3279050,"Site_451","bms_id18"
2012,"Species1",1.5,2000,3490157,3279050,"Site_451","bms_id18"
2013,"Species1",0.5,2000,3490157,3279050,"Site_451","bms_id18"
2014,"Species1",1.5,2000,3490157,3279050,"Site_451","bms_id18"
2015,"Species1",0,2000,3490157,3279050,"Site_451","bms_id18"
2016,"Species1",0,2000,3490157,3279050,"Site_451","bms_id18"
2017,"Species1",0.142857142857143,2000,3490157,3279050,"Site_451","bms_id18"
2018,"Species1",0.2,2000,3490157,3279050,"Site_451","bms_id18"
2019,"Species1",0.333333333333333,2000,3490157,3279050,"Site_451","bms_id18"
2020,"Species1",0,2000,3490157,3279050,"Site_451","bms_id18"
2021,"Species1",0,2000,3490157,3279050,"Site_451","bms_id18"
2010,"Species1",0,2000,3316558,3140222,"Site_452","bms_id18"
2017,"Species1",0,2000,3316558,3140222,"Site_452","bms_id18"
2018,"Species1",0,2000,3316558,3140222,"Site_452","bms_id18"
2019,"Species1",0.5,2000,3316558,3140222,"Site_452","bms_id18"
2020,"Species1",0.5,2000,3316558,3140222,"Site_452","bms_id18"
2021,"Species1",0.25,2000,3316558,3140222,"Site_452","bms_id18"
2009,"Species1",0.333333333333333,2000,3439785,3225439,"Site_453","bms_id18"
2019,"Species1",1.66666666666667,2000,3439785,3225439,"Site_453","bms_id18"
2020,"Species1",0.5,2000,3439785,3225439,"Site_453","bms_id18"
2021,"Species1",1,2000,3439785,3225439,"Site_453","bms_id18"
2009,"Species1",0,2000,3444952,3752217,"Site_454","bms_id18"
2010,"Species1",1.5,2000,3444952,3752217,"Site_454","bms_id18"
2015,"Species1",0,2000,3444952,3752217,"Site_454","bms_id18"
2009,"Species1",3.5,2000,3538296,3337076,"Site_455","bms_id18"
2010,"Species1",1.75,2000,3538296,3337076,"Site_455","bms_id18"
2011,"Species1",2.25,2000,3538296,3337076,"Site_455","bms_id18"
2012,"Species1",0,2000,3538296,3337076,"Site_455","bms_id18"
2013,"Species1",4,2000,3538296,3337076,"Site_455","bms_id18"
2014,"Species1",7.5,2000,3538296,3337076,"Site_455","bms_id18"
2015,"Species1",1,2000,3538296,3337076,"Site_455","bms_id18"
2016,"Species1",1,2000,3538296,3337076,"Site_455","bms_id18"
2017,"Species1",0.666666666666667,2000,3538296,3337076,"Site_455","bms_id18"
2018,"Species1",0.333333333333333,2000,3538296,3337076,"Site_455","bms_id18"
2019,"Species1",8,2000,3538296,3337076,"Site_455","bms_id18"
2020,"Species1",12,2000,3538296,3337076,"Site_455","bms_id18"
2021,"Species1",1.5,2000,3538296,3337076,"Site_455","bms_id18"
2013,"Species1",0.5,2000,3479732,3362106,"Site_456","bms_id18"
2013,"Species1",0.5,2000,3505146,3429010,"Site_457","bms_id18"
2014,"Species1",1,2000,3505146,3429010,"Site_457","bms_id18"
2013,"Species1",5,2000,3613928,3244203,"Site_458","bms_id18"
2014,"Species1",0,2000,3613928,3244203,"Site_458","bms_id18"
2015,"Species1",3.5,2000,3613928,3244203,"Site_458","bms_id18"
2018,"Species1",0.333333333333333,2000,3613928,3244203,"Site_458","bms_id18"
2019,"Species1",1.33333333333333,2000,3613928,3244203,"Site_458","bms_id18"
2020,"Species1",0.666666666666667,2000,3613928,3244203,"Site_458","bms_id18"
2013,"Species1",1,2000,3588733,3146841,"Site_459","bms_id18"
2014,"Species1",0,2000,3588733,3146841,"Site_459","bms_id18"
2014,"Species1",2,2000,3612949,3280928,"Site_460","bms_id18"
2015,"Species1",0,2000,3612949,3280928,"Site_460","bms_id18"
2019,"Species1",0,2000,3612949,3280928,"Site_460","bms_id18"
2020,"Species1",3,2000,3612949,3280928,"Site_460","bms_id18"
2021,"Species1",10.5,2000,3612949,3280928,"Site_460","bms_id18"
2014,"Species1",0,2000,3494761,3558835,"Site_461","bms_id18"
2018,"Species1",2.5,2000,3494761,3558835,"Site_461","bms_id18"
2021,"Species1",0,2000,3494761,3558835,"Site_461","bms_id18"
2014,"Species1",1,2000,3505533,3133215,"Site_462","bms_id18"
2015,"Species1",0,2000,3505533,3133215,"Site_462","bms_id18"
2019,"Species1",0,2000,3505533,3133215,"Site_462","bms_id18"
2020,"Species1",0,2000,3505533,3133215,"Site_462","bms_id18"
2021,"Species1",0,2000,3505533,3133215,"Site_462","bms_id18"
2014,"Species1",8.66666666666667,2000,3700457,3259231,"Site_463","bms_id18"
2015,"Species1",1.5,2000,3700457,3259231,"Site_463","bms_id18"
2016,"Species1",0,2000,3700457,3259231,"Site_463","bms_id18"
2017,"Species1",1,2000,3700457,3259231,"Site_463","bms_id18"
2018,"Species1",0.5,2000,3700457,3259231,"Site_463","bms_id18"
2019,"Species1",3,2000,3700457,3259231,"Site_463","bms_id18"
2020,"Species1",0,2000,3700457,3259231,"Site_463","bms_id18"
2021,"Species1",1.5,2000,3700457,3259231,"Site_463","bms_id18"
2014,"Species1",1,2000,3688642,3279471,"Site_464","bms_id18"
2015,"Species1",0,2000,3688642,3279471,"Site_464","bms_id18"
2016,"Species1",0,2000,3688642,3279471,"Site_464","bms_id18"
2017,"Species1",0.5,2000,3688642,3279471,"Site_464","bms_id18"
2018,"Species1",0,2000,3688642,3279471,"Site_464","bms_id18"
2019,"Species1",0,2000,3688642,3279471,"Site_464","bms_id18"
2020,"Species1",2,2000,3688642,3279471,"Site_464","bms_id18"
2021,"Species1",0,2000,3688642,3279471,"Site_464","bms_id18"
2015,"Species1",2,2000,3602853,3485792,"Site_465","bms_id18"
2021,"Species1",2,2000,3602853,3485792,"Site_465","bms_id18"
2016,"Species1",0.5,2000,3382532,3240058,"Site_466","bms_id18"
2017,"Species1",0,2000,3382532,3240058,"Site_466","bms_id18"
2018,"Species1",0,2000,3382532,3240058,"Site_466","bms_id18"
2016,"Species1",0.5,2000,3578318,3206457,"Site_467","bms_id18"
2017,"Species1",0,2000,3578318,3206457,"Site_467","bms_id18"
2018,"Species1",0,2000,3578318,3206457,"Site_467","bms_id18"
2019,"Species1",0.666666666666667,2000,3578318,3206457,"Site_467","bms_id18"
2020,"Species1",0.666666666666667,2000,3578318,3206457,"Site_467","bms_id18"
2021,"Species1",1.66666666666667,2000,3578318,3206457,"Site_467","bms_id18"
2016,"Species1",0,2000,3396329,3419764,"Site_468","bms_id18"
2017,"Species1",0,2000,3396329,3419764,"Site_468","bms_id18"
2018,"Species1",0,2000,3396329,3419764,"Site_468","bms_id18"
2019,"Species1",0.5,2000,3396329,3419764,"Site_468","bms_id18"
2017,"Species1",0,2000,3339269,3198462,"Site_469","bms_id18"
2018,"Species1",0,2000,3339269,3198462,"Site_469","bms_id18"
2020,"Species1",0,2000,3339269,3198462,"Site_469","bms_id18"
2021,"Species1",1,2000,3339269,3198462,"Site_469","bms_id18"
2017,"Species1",0.5,2000,3496883,3246423,"Site_470","bms_id18"
2018,"Species1",0,2000,3496883,3246423,"Site_470","bms_id18"
2019,"Species1",1,2000,3496883,3246423,"Site_470","bms_id18"
2020,"Species1",2,2000,3496883,3246423,"Site_470","bms_id18"
2021,"Species1",0.5,2000,3496883,3246423,"Site_470","bms_id18"
2018,"Species1",1,2000,3461268,3593939,"Site_471","bms_id18"
2019,"Species1",0.333333333333333,2000,3461268,3593939,"Site_471","bms_id18"
2020,"Species1",0,2000,3461268,3593939,"Site_471","bms_id18"
2021,"Species1",0,2000,3461268,3593939,"Site_471","bms_id18"
2018,"Species1",0,2000,3500947,3583209,"Site_472","bms_id18"
2019,"Species1",1,2000,3500947,3583209,"Site_472","bms_id18"
2020,"Species1",0.285714285714286,2000,3500947,3583209,"Site_472","bms_id18"
2021,"Species1",0.2,2000,3500947,3583209,"Site_472","bms_id18"
2018,"Species1",3,2000,3539456,3428346,"Site_473","bms_id18"
2019,"Species1",0,2000,3539456,3428346,"Site_473","bms_id18"
2018,"Species1",0,2000,3472924,3242283,"Site_474","bms_id18"
2019,"Species1",8,2000,3472924,3242283,"Site_474","bms_id18"
